"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
4,1 Jan 2026 14:47:33.659,1 Jan 2026 15:01:29.314,835.656
5,1 Jan 2026 16:30:14.245,1 Jan 2026 16:40:54.444,640.199
6,1 Jan 2026 18:14:52.398,1 Jan 2026 18:21:32.180,399.782
7,1 Jan 2026 19:55:50.731,1 Jan 2026 20:05:28.128,577.397
8,1 Jan 2026 21:35:02.762,1 Jan 2026 21:51:11.056,968.294
9,1 Jan 2026 23:14:58.463,1 Jan 2026 23:32:38.469,1060.007

Statistics
"Min Duration",6,1 Jan 2026 18:14:52.398,1 Jan 2026 18:21:32.180,399.782
"Max Duration",9,1 Jan 2026 23:14:58.463,1 Jan 2026 23:32:38.469,1060.007
"Mean Duration",,,,774.685
"Total Duration",,,,6972.169


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:25:15.535,1 Jan 2026 00:39:29.566,854.031
2,1 Jan 2026 02:04:49.186,1 Jan 2026 02:22:37.567,1068.381
3,1 Jan 2026 03:46:20.396,1 Jan 2026 04:01:11.723,891.327
4,1 Jan 2026 14:11:00.176,1 Jan 2026 14:22:06.926,666.751
5,1 Jan 2026 15:49:06.460,1 Jan 2026 16:04:34.871,928.411
6,1 Jan 2026 17:30:53.428,1 Jan 2026 17:45:06.478,853.050
7,1 Jan 2026 19:13:17.531,1 Jan 2026 19:24:33.352,675.822
8,1 Jan 2026 20:57:52.756,1 Jan 2026 21:04:48.274,415.518
9,1 Jan 2026 22:39:30.296,1 Jan 2026 22:48:29.751,539.455

Statistics
"Min Duration",8,1 Jan 2026 20:57:52.756,1 Jan 2026 21:04:48.274,415.518
"Max Duration",2,1 Jan 2026 02:04:49.186,1 Jan 2026 02:22:37.567,1068.381
"Mean Duration",,,,765.861
"Total Duration",,,,6892.745


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:00:28.180,1 Jan 2026 00:12:38.424,730.244
2,1 Jan 2026 01:39:49.973,1 Jan 2026 01:57:20.881,1050.909
3,1 Jan 2026 03:20:34.862,1 Jan 2026 03:36:57.308,982.446
4,1 Jan 2026 13:47:32.237,1 Jan 2026 13:55:59.284,507.047
5,1 Jan 2026 15:24:09.161,1 Jan 2026 15:39:04.013,894.852
6,1 Jan 2026 17:05:22.194,1 Jan 2026 17:20:08.581,886.387
7,1 Jan 2026 18:47:27.094,1 Jan 2026 18:59:42.851,735.757
8,1 Jan 2026 20:31:40.634,1 Jan 2026 20:39:28.147,467.513
9,1 Jan 2026 22:14:34.712,1 Jan 2026 22:22:25.411,470.699
10,1 Jan 2026 23:53:54.409,2 Jan 2026 00:00:00.000,365.591

Statistics
"Min Duration",10,1 Jan 2026 23:53:54.409,2 Jan 2026 00:00:00.000,365.591
"Max Duration",2,1 Jan 2026 01:39:49.973,1 Jan 2026 01:57:20.881,1050.909
"Mean Duration",,,,709.144
"Total Duration",,,,7091.444


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:14:55.405,1 Jan 2026 01:31:47.474,1012.069
2,1 Jan 2026 02:55:08.636,1 Jan 2026 03:12:26.407,1037.771
3,1 Jan 2026 04:41:18.433,1 Jan 2026 04:49:01.516,463.083
4,1 Jan 2026 13:24:46.927,1 Jan 2026 13:28:38.097,231.170
5,1 Jan 2026 14:59:26.697,1 Jan 2026 15:13:28.634,841.938
6,1 Jan 2026 16:39:46.610,1 Jan 2026 16:55:05.502,918.892
7,1 Jan 2026 18:21:47.690,1 Jan 2026 18:34:52.399,784.709
8,1 Jan 2026 20:05:26.916,1 Jan 2026 20:14:22.530,535.614
9,1 Jan 2026 21:49:25.440,1 Jan 2026 21:56:21.981,416.541
10,1 Jan 2026 23:29:07.234,1 Jan 2026 23:40:48.455,701.221

Statistics
"Min Duration",4,1 Jan 2026 13:24:46.927,1 Jan 2026 13:28:38.097,231.170
"Max Duration",2,1 Jan 2026 02:55:08.636,1 Jan 2026 03:12:26.407,1037.771
"Mean Duration",,,,694.301
"Total Duration",,,,6943.007


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:50:04.270,1 Jan 2026 01:05:53.440,949.170
2,1 Jan 2026 02:29:54.647,1 Jan 2026 02:47:39.323,1064.676
3,1 Jan 2026 04:12:44.733,1 Jan 2026 04:25:22.175,757.442
4,1 Jan 2026 14:35:01.333,1 Jan 2026 14:47:49.694,768.361
5,1 Jan 2026 16:14:18.469,1 Jan 2026 16:29:55.261,936.791
6,1 Jan 2026 17:56:19.709,1 Jan 2026 18:10:00.675,820.966
7,1 Jan 2026 19:39:18.071,1 Jan 2026 19:49:25.681,607.611
8,1 Jan 2026 21:23:51.803,1 Jan 2026 21:30:27.028,395.226
9,1 Jan 2026 23:04:19.871,1 Jan 2026 23:14:31.264,611.392

Statistics
"Min Duration",8,1 Jan 2026 21:23:51.803,1 Jan 2026 21:30:27.028,395.226
"Max Duration",2,1 Jan 2026 02:29:54.647,1 Jan 2026 02:47:39.323,1064.676
"Mean Duration",,,,767.959
"Total Duration",,,,6911.635


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:12:33.444,1 Jan 2026 00:19:40.182,426.738
2,1 Jan 2026 01:54:31.170,1 Jan 2026 02:03:12.029,520.859
3,1 Jan 2026 03:33:44.489,1 Jan 2026 03:48:47.871,903.382
4,1 Jan 2026 05:13:25.278,1 Jan 2026 05:31:14.637,1069.359
5,1 Jan 2026 06:55:26.899,1 Jan 2026 07:09:24.435,837.536
6,1 Jan 2026 17:19:03.332,1 Jan 2026 17:31:02.285,718.953
7,1 Jan 2026 18:57:44.618,1 Jan 2026 19:13:20.334,935.716
8,1 Jan 2026 20:39:40.757,1 Jan 2026 20:53:38.596,837.839
9,1 Jan 2026 22:22:19.013,1 Jan 2026 22:33:03.857,644.844

Statistics
"Min Duration",1,1 Jan 2026 00:12:33.444,1 Jan 2026 00:19:40.182,426.738
"Max Duration",4,1 Jan 2026 05:13:25.278,1 Jan 2026 05:31:14.637,1069.359
"Mean Duration",,,,766.136
"Total Duration",,,,6895.226


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:29:32.942,1 Jan 2026 01:37:07.327,454.385
2,1 Jan 2026 03:08:56.620,1 Jan 2026 03:22:02.047,785.427
3,1 Jan 2026 04:48:23.384,1 Jan 2026 05:06:05.032,1061.647
4,1 Jan 2026 06:29:27.446,1 Jan 2026 06:45:11.501,944.054
5,1 Jan 2026 16:55:22.205,1 Jan 2026 17:05:10.041,587.836
6,1 Jan 2026 18:32:40.544,1 Jan 2026 18:47:53.481,912.937
7,1 Jan 2026 20:14:11.780,1 Jan 2026 20:28:42.589,870.809
8,1 Jan 2026 21:56:23.708,1 Jan 2026 22:08:12.763,709.056
9,1 Jan 2026 23:40:49.450,1 Jan 2026 23:48:09.809,440.358

Statistics
"Min Duration",9,1 Jan 2026 23:40:49.450,1 Jan 2026 23:48:09.809,440.358
"Max Duration",3,1 Jan 2026 04:48:23.384,1 Jan 2026 05:06:05.032,1061.647
"Mean Duration",,,,751.834
"Total Duration",,,,6766.509


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:04:18.242,1 Jan 2026 01:11:05.307,407.065
2,1 Jan 2026 02:44:09.540,1 Jan 2026 02:55:24.715,675.174
3,1 Jan 2026 04:23:26.821,1 Jan 2026 04:40:39.747,1032.925
4,1 Jan 2026 06:03:53.470,1 Jan 2026 06:20:49.493,1016.024
5,1 Jan 2026 07:51:36.688,1 Jan 2026 07:56:30.825,294.137
6,1 Jan 2026 16:32:02.358,1 Jan 2026 16:38:35.619,393.261
7,1 Jan 2026 18:07:51.043,1 Jan 2026 18:22:20.067,869.024
8,1 Jan 2026 19:48:38.126,1 Jan 2026 20:03:42.133,904.007
9,1 Jan 2026 21:30:39.085,1 Jan 2026 21:43:22.474,763.389
10,1 Jan 2026 23:14:35.405,1 Jan 2026 23:22:58.173,502.767

Statistics
"Min Duration",5,1 Jan 2026 07:51:36.688,1 Jan 2026 07:56:30.825,294.137
"Max Duration",3,1 Jan 2026 04:23:26.821,1 Jan 2026 04:40:39.747,1032.925
"Mean Duration",,,,685.777
"Total Duration",,,,6857.773


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:38:37.303,1 Jan 2026 00:45:13.971,396.668
2,1 Jan 2026 02:19:21.836,1 Jan 2026 02:29:13.625,591.789
3,1 Jan 2026 03:58:34.220,1 Jan 2026 04:14:56.018,981.797
4,1 Jan 2026 05:38:34.364,1 Jan 2026 05:56:09.613,1055.249
5,1 Jan 2026 07:22:36.146,1 Jan 2026 07:33:25.040,648.894
6,1 Jan 2026 17:43:17.233,1 Jan 2026 17:56:42.658,805.424
7,1 Jan 2026 19:23:03.869,1 Jan 2026 19:38:35.528,931.659
8,1 Jan 2026 21:05:05.782,1 Jan 2026 21:18:31.498,805.716
9,1 Jan 2026 22:48:23.721,1 Jan 2026 22:57:57.882,574.161

Statistics
"Min Duration",1,1 Jan 2026 00:38:37.303,1 Jan 2026 00:45:13.971,396.668
"Max Duration",4,1 Jan 2026 05:38:34.364,1 Jan 2026 05:56:09.613,1055.249
"Mean Duration",,,,754.595
"Total Duration",,,,6791.358


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:00:00.000,1 Jan 2026 00:08:38.907,518.907
2,1 Jan 2026 01:37:02.438,1 Jan 2026 01:48:04.922,662.484
3,1 Jan 2026 03:21:39.663,1 Jan 2026 03:28:27.972,408.309
4,1 Jan 2026 05:03:01.846,1 Jan 2026 05:12:15.805,553.959
5,1 Jan 2026 06:42:13.853,1 Jan 2026 06:57:57.738,943.885
6,1 Jan 2026 08:22:02.915,1 Jan 2026 08:39:48.542,1065.627
7,1 Jan 2026 10:04:45.616,1 Jan 2026 10:17:35.033,769.417
8,1 Jan 2026 20:27:13.321,1 Jan 2026 20:39:55.831,762.510
9,1 Jan 2026 22:06:26.051,1 Jan 2026 22:22:03.123,937.073
10,1 Jan 2026 23:48:26.973,2 Jan 2026 00:00:00.000,693.027

Statistics
"Min Duration",3,1 Jan 2026 03:21:39.663,1 Jan 2026 03:28:27.972,408.309
"Max Duration",6,1 Jan 2026 08:22:02.915,1 Jan 2026 08:39:48.542,1065.627
"Mean Duration",,,,731.520
"Total Duration",,,,7315.197


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:11:09.847,1 Jan 2026 01:23:14.213,724.367
2,1 Jan 2026 02:55:29.100,1 Jan 2026 03:03:04.227,455.127
3,1 Jan 2026 04:38:07.948,1 Jan 2026 04:46:12.003,484.055
4,1 Jan 2026 06:17:25.245,1 Jan 2026 06:31:31.157,845.912
5,1 Jan 2026 07:56:57.945,1 Jan 2026 08:14:45.802,1067.856
