"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
3,1 Jan 2026 04:48:53.158,1 Jan 2026 04:56:24.188,451.030
4,1 Jan 2026 06:32:55.710,1 Jan 2026 06:37:06.247,250.536
5,1 Jan 2026 08:12:40.173,1 Jan 2026 08:21:43.011,542.838
6,1 Jan 2026 09:51:58.859,1 Jan 2026 10:04:31.558,752.699
7,1 Jan 2026 11:32:31.387,1 Jan 2026 11:44:06.648,695.261
8,1 Jan 2026 23:41:05.714,1 Jan 2026 23:48:26.660,440.946

Statistics
"Min Duration",4,1 Jan 2026 06:32:55.710,1 Jan 2026 06:37:06.247,250.536
"Max Duration",6,1 Jan 2026 09:51:58.859,1 Jan 2026 10:04:31.558,752.699
"Mean Duration",,,,574.595
"Total Duration",,,,4596.762


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:00:06.914,1 Jan 2026 01:11:51.158,704.244
2,1 Jan 2026 02:39:49.996,1 Jan 2026 02:52:18.991,748.995
3,1 Jan 2026 04:22:44.875,1 Jan 2026 04:31:36.546,531.671
4,1 Jan 2026 06:07:19.868,1 Jan 2026 06:11:26.357,246.489
5,1 Jan 2026 07:47:52.722,1 Jan 2026 07:55:35.807,463.084
6,1 Jan 2026 09:27:05.621,1 Jan 2026 09:39:06.270,720.649
7,1 Jan 2026 11:07:10.017,1 Jan 2026 11:19:33.964,743.947
8,1 Jan 2026 12:52:11.834,1 Jan 2026 12:53:53.450,101.616

Statistics
"Min Duration",8,1 Jan 2026 12:52:11.834,1 Jan 2026 12:53:53.450,101.616
"Max Duration",2,1 Jan 2026 02:39:49.996,1 Jan 2026 02:52:18.991,748.995
"Mean Duration",,,,532.587
"Total Duration",,,,4260.695


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:35:50.459,1 Jan 2026 00:46:16.465,626.006
2,1 Jan 2026 02:14:34.824,1 Jan 2026 02:27:22.253,767.430
3,1 Jan 2026 03:56:45.074,1 Jan 2026 04:06:49.459,604.385
4,1 Jan 2026 05:41:19.264,1 Jan 2026 05:46:12.494,293.230
5,1 Jan 2026 07:23:02.846,1 Jan 2026 07:29:22.755,379.910
6,1 Jan 2026 09:02:15.441,1 Jan 2026 09:13:29.423,673.982
7,1 Jan 2026 10:41:59.342,1 Jan 2026 10:54:46.086,766.744
8,1 Jan 2026 12:24:15.470,1 Jan 2026 12:32:01.940,466.470

Statistics
"Min Duration",4,1 Jan 2026 05:41:19.264,1 Jan 2026 05:46:12.494,293.230
"Max Duration",2,1 Jan 2026 02:14:34.824,1 Jan 2026 02:27:22.253,767.430
"Mean Duration",,,,572.269
"Total Duration",,,,4578.156


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:12:02.412,1 Jan 2026 00:20:15.642,493.229
2,1 Jan 2026 01:49:31.879,1 Jan 2026 02:02:20.124,768.246
3,1 Jan 2026 03:30:55.488,1 Jan 2026 03:42:01.538,666.049
4,1 Jan 2026 05:15:06.674,1 Jan 2026 05:21:14.684,368.009
5,1 Jan 2026 06:58:06.522,1 Jan 2026 07:03:09.475,302.953
6,1 Jan 2026 08:37:27.305,1 Jan 2026 08:47:41.405,614.100
7,1 Jan 2026 10:16:56.289,1 Jan 2026 10:29:44.976,768.688
8,1 Jan 2026 11:58:08.945,1 Jan 2026 12:08:19.821,610.876

Statistics
"Min Duration",5,1 Jan 2026 06:58:06.522,1 Jan 2026 07:03:09.475,302.953
"Max Duration",7,1 Jan 2026 10:16:56.289,1 Jan 2026 10:29:44.976,768.688
"Mean Duration",,,,574.019
"Total Duration",,,,4592.149


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 02:56:37.208,1 Jan 2026 03:02:56.168,378.960
2,1 Jan 2026 04:33:10.015,1 Jan 2026 04:45:50.598,760.583
3,1 Jan 2026 06:14:07.951,1 Jan 2026 06:25:41.714,693.763
4,1 Jan 2026 07:58:01.492,1 Jan 2026 08:04:53.650,412.158
5,1 Jan 2026 09:41:37.707,1 Jan 2026 09:46:08.026,270.320
6,1 Jan 2026 11:21:08.566,1 Jan 2026 11:30:45.877,577.311
7,1 Jan 2026 13:00:31.503,1 Jan 2026 13:13:13.747,762.244
8,1 Jan 2026 14:41:20.821,1 Jan 2026 14:52:22.115,661.294

Statistics
"Min Duration",5,1 Jan 2026 09:41:37.707,1 Jan 2026 09:46:08.026,270.320
"Max Duration",7,1 Jan 2026 13:00:31.503,1 Jan 2026 13:13:13.747,762.244
"Mean Duration",,,,564.579
"Total Duration",,,,4516.632


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 04:08:27.724,1 Jan 2026 04:20:36.220,728.496
2,1 Jan 2026 05:48:35.560,1 Jan 2026 06:00:50.466,734.906
3,1 Jan 2026 07:31:50.233,1 Jan 2026 07:40:05.048,494.815
4,1 Jan 2026 09:16:14.548,1 Jan 2026 09:20:15.881,241.334
5,1 Jan 2026 10:56:21.458,1 Jan 2026 11:04:42.516,501.058
6,1 Jan 2026 12:35:36.470,1 Jan 2026 12:47:53.954,737.483
7,1 Jan 2026 14:15:52.836,1 Jan 2026 14:27:57.747,724.911

Statistics
"Min Duration",4,1 Jan 2026 09:16:14.548,1 Jan 2026 09:20:15.881,241.334
"Max Duration",6,1 Jan 2026 12:35:36.470,1 Jan 2026 12:47:53.954,737.483
"Mean Duration",,,,594.715
"Total Duration",,,,4163.003


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 03:44:01.890,1 Jan 2026 03:55:09.428,667.538
2,1 Jan 2026 05:23:14.844,1 Jan 2026 05:35:55.748,760.904
3,1 Jan 2026 07:05:46.195,1 Jan 2026 07:15:17.913,571.717
4,1 Jan 2026 08:50:24.314,1 Jan 2026 08:54:50.692,266.378
5,1 Jan 2026 10:31:33.063,1 Jan 2026 10:38:31.697,418.633
6,1 Jan 2026 12:10:44.996,1 Jan 2026 12:22:22.455,697.459
7,1 Jan 2026 13:50:37.654,1 Jan 2026 14:03:16.609,758.955
8,1 Jan 2026 15:33:41.532,1 Jan 2026 15:39:39.115,357.582

Statistics
"Min Duration",4,1 Jan 2026 08:50:24.314,1 Jan 2026 08:54:50.692,266.378
"Max Duration",2,1 Jan 2026 05:23:14.844,1 Jan 2026 05:35:55.748,760.904
"Mean Duration",,,,562.396
"Total Duration",,,,4499.166


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 03:19:58.621,1 Jan 2026 03:29:22.925,564.303
2,1 Jan 2026 04:58:06.133,1 Jan 2026 05:10:56.333,770.201
3,1 Jan 2026 06:39:51.697,1 Jan 2026 06:50:30.521,638.824
4,1 Jan 2026 08:24:15.602,1 Jan 2026 08:29:46.779,331.177
5,1 Jan 2026 10:06:40.445,1 Jan 2026 10:12:17.579,337.134
6,1 Jan 2026 11:45:56.031,1 Jan 2026 11:56:39.572,643.541
7,1 Jan 2026 13:25:31.349,1 Jan 2026 13:38:21.508,770.159
8,1 Jan 2026 15:07:09.386,1 Jan 2026 15:16:23.156,553.770

Statistics
"Min Duration",4,1 Jan 2026 08:24:15.602,1 Jan 2026 08:29:46.779,331.177
"Max Duration",2,1 Jan 2026 04:58:06.133,1 Jan 2026 05:10:56.333,770.201
"Mean Duration",,,,576.139
"Total Duration",,,,4609.109


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 06:04:17.787,1 Jan 2026 06:12:18.849,481.062
2,1 Jan 2026 07:41:41.026,1 Jan 2026 07:54:28.620,767.594
3,1 Jan 2026 09:23:01.394,1 Jan 2026 09:34:11.181,669.787
4,1 Jan 2026 11:07:10.502,1 Jan 2026 11:13:24.045,373.543
5,1 Jan 2026 12:50:15.251,1 Jan 2026 12:55:13.595,298.344
6,1 Jan 2026 14:29:37.043,1 Jan 2026 14:39:46.638,609.595
7,1 Jan 2026 16:09:05.187,1 Jan 2026 16:21:53.331,768.144
8,1 Jan 2026 17:50:14.579,1 Jan 2026 18:00:32.662,618.083

Statistics
"Min Duration",5,1 Jan 2026 12:50:15.251,1 Jan 2026 12:55:13.595,298.344
"Max Duration",7,1 Jan 2026 16:09:05.187,1 Jan 2026 16:21:53.331,768.144
"Mean Duration",,,,573.269
"Total Duration",,,,4586.152


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 05:42:00.078,1 Jan 2026 05:44:48.676,168.598
2,1 Jan 2026 07:16:52.072,1 Jan 2026 07:29:18.632,746.559
3,1 Jan 2026 08:57:23.663,1 Jan 2026 09:09:21.196,717.533
4,1 Jan 2026 10:40:57.187,1 Jan 2026 10:48:33.853,456.666
5,1 Jan 2026 12:25:03.045,1 Jan 2026 12:29:11.556,248.511
6,1 Jan 2026 14:04:49.935,1 Jan 2026 14:13:47.582,537.647
7,1 Jan 2026 15:44:08.082,1 Jan 2026 15:56:39.096,751.014
8,1 Jan 2026 17:24:38.393,1 Jan 2026 17:36:17.934,699.541

Statistics
"Min Duration",1,1 Jan 2026 05:42:00.078,1 Jan 2026 05:44:48.676,168.598
"Max Duration",7,1 Jan 2026 15:44:08.082,1 Jan 2026 15:56:39.096,751.014
"Mean Duration",,,,540.759
"Total Duration",,,,4326.070


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 06:52:18.097,1 Jan 2026 07:03:58.240,700.143
2,1 Jan 2026 08:31:57.468,1 Jan 2026 08:44:28.236,750.768
3,1 Jan 2026 10:14:49.404,1 Jan 2026 10:23:46.302,536.898
4,1 Jan 2026 11:59:25.312,1 Jan 2026 12:03:33.549,248.236
5,1 Jan 2026 13:40:02.397,1 Jan 2026 13:47:39.868,457.472
6,1 Jan 2026 15:19:15.086,1 Jan 2026 15:31:13.015,717.928
7,1 Jan 2026 16:59:17.879,1 Jan 2026 17:11:44.121,746.242
8,1 Jan 2026 18:43:51.019,1 Jan 2026 18:46:32.847,161.828

Statistics
"Min Duration",8,1 Jan 2026 18:43:51.019,1 Jan 2026 18:46:32.847,161.828
"Max Duration",2,1 Jan 2026 08:31:57.468,1 Jan 2026 08:44:28.236,750.768
"Mean Duration",,,,539.939
"Total Duration",,,,4319.516


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 06:28:03.148,1 Jan 2026 06:38:22.235,619.087
2,1 Jan 2026 08:06:43.116,1 Jan 2026 08:19:31.176,768.060
3,1 Jan 2026 09:48:50.253,1 Jan 2026 09:58:59.199,608.946
4,1 Jan 2026 11:33:23.442,1 Jan 2026 11:38:21.144,297.701
5,1 Jan 2026 13:15:12.248,1 Jan 2026 13:21:26.587,374.339
6,1 Jan 2026 14:54:25.080,1 Jan 2026 15:05:35.392,670.312
7,1 Jan 2026 16:34:07.800,1 Jan 2026 16:46:55.300,767.500
8,1 Jan 2026 18:16:18.349,1 Jan 2026 18:24:17.633,479.284

Statistics
"Min Duration",4,1 Jan 2026 11:33:23.442,1 Jan 2026 11:38:21.144,297.701
"Max Duration",2,1 Jan 2026 08:06:43.116,1 Jan 2026 08:19:31.176,768.060
"Mean Duration",,,,573.154
"Total Duration",,,,4585.228


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 09:12:12.486,1 Jan 2026 09:21:27.598,555.112
2,1 Jan 2026 10:50:14.871,1 Jan 2026 11:03:05.048,770.177
3,1 Jan 2026 12:31:57.259,1 Jan 2026 12:42:40.222,642.962
4,1 Jan 2026 14:16:19.501,1 Jan 2026 14:21:55.882,336.381
5,1 Jan 2026 15:58:49.555,1 Jan 2026 16:04:21.475,331.920
6,1 Jan 2026 17:38:05.724,1 Jan 2026 17:48:45.144,639.419
7,1 Jan 2026 19:17:40.059,1 Jan 2026 19:30:30.256,770.197
8,1 Jan 2026 20:59:14.030,1 Jan 2026 21:08:37.046,563.016

Statistics
"Min Duration",5,1 Jan 2026 15:58:49.555,1 Jan 2026 16:04:21.475,331.920
"Max Duration",7,1 Jan 2026 19:17:40.059,1 Jan 2026 19:30:30.256,770.197
"Mean Duration",,,,576.148
"Total Duration",,,,4609.183


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 08:48:55.813,1 Jan 2026 08:54:56.154,360.341
2,1 Jan 2026 10:25:19.646,1 Jan 2026 10:37:58.811,759.165
3,1 Jan 2026 12:06:14.270,1 Jan 2026 12:17:51.279,697.009
4,1 Jan 2026 13:50:05.380,1 Jan 2026 13:57:03.210,417.830
5,1 Jan 2026 15:33:45.796,1 Jan 2026 15:38:12.654,266.858
6,1 Jan 2026 17:13:18.329,1 Jan 2026 17:22:50.745,572.416
7,1 Jan 2026 18:52:40.584,1 Jan 2026 19:05:21.662,761.078
8,1 Jan 2026 20:33:27.275,1 Jan 2026 20:44:34.046,666.771

Statistics
"Min Duration",5,1 Jan 2026 15:33:45.796,1 Jan 2026 15:38:12.654,266.858
"Max Duration",7,1 Jan 2026 18:52:40.584,1 Jan 2026 19:05:21.662,761.078
"Mean Duration",,,,562.683
"Total Duration",,,,4501.468


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 10:00:38.368,1 Jan 2026 10:12:43.730,725.362
2,1 Jan 2026 11:40:42.660,1 Jan 2026 11:52:59.834,737.173
3,1 Jan 2026 13:23:54.507,1 Jan 2026 13:32:14.782,500.275
4,1 Jan 2026 15:08:20.862,1 Jan 2026 15:12:22.179,241.317
5,1 Jan 2026 16:48:31.197,1 Jan 2026 16:56:46.794,495.597
6,1 Jan 2026 18:27:45.827,1 Jan 2026 18:40:01.063,735.236
7,1 Jan 2026 20:08:00.337,1 Jan 2026 20:20:08.398,728.061

Statistics
"Min Duration",4,1 Jan 2026 15:08:20.862,1 Jan 2026 15:12:22.179,241.317
"Max Duration",2,1 Jan 2026 11:40:42.660,1 Jan 2026 11:52:59.834,737.173
"Mean Duration",,,,594.717
"Total Duration",,,,4163.020


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 09:36:13.812,1 Jan 2026 09:47:15.897,662.085
2,1 Jan 2026 11:15:22.754,1 Jan 2026 11:28:04.839,762.086
3,1 Jan 2026 12:57:51.059,1 Jan 2026 13:07:27.675,576.616
4,1 Jan 2026 14:42:28.951,1 Jan 2026 14:46:58.767,269.816
5,1 Jan 2026 16:23:42.622,1 Jan 2026 16:30:35.587,412.966
6,1 Jan 2026 18:02:54.559,1 Jan 2026 18:14:28.784,694.225
7,1 Jan 2026 19:42:45.861,1 Jan 2026 19:55:26.246,760.385
8,1 Jan 2026 21:25:41.428,1 Jan 2026 21:31:57.811,376.382

Statistics
"Min Duration",4,1 Jan 2026 14:42:28.951,1 Jan 2026 14:46:58.767,269.816
"Max Duration",2,1 Jan 2026 11:15:22.754,1 Jan 2026 11:28:04.839,762.086
"Mean Duration",,,,564.320
"Total Duration",,,,4514.562


